genotype,pop,replicate,timepoint,date,tray,initial_temp,fly,survived
tT,14,19,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,19,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,19,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,19,2,27.02.2024,C,4.9000000000000004,6,1
tT,14,19,2,27.02.2024,C,4.9000000000000004,7,1
tT,14,20,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,20,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,20,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,20,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,20,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,20,2,27.02.2024,C,4.9000000000000004,6,1
tT,14,20,2,27.02.2024,C,4.9000000000000004,7,1
tT,14,21,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,21,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,21,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,21,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,21,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,21,2,27.02.2024,C,4.9000000000000004,6,1
tT,14,21,2,27.02.2024,C,4.9000000000000004,7,1
tT,14,21,2,27.02.2024,C,4.9000000000000004,8,1
tT,14,22,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,22,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,22,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,22,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,22,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,22,2,27.02.2024,C,4.9000000000000004,6,1
tT,14,23,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,23,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,23,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,23,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,23,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,23,2,27.02.2024,C,4.9000000000000004,6,1
tT,14,24,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,24,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,24,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,24,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,24,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,24,2,27.02.2024,C,4.9000000000000004,6,1
tT,14,24,2,27.02.2024,C,4.9000000000000004,7,1
tT,14,24,2,27.02.2024,C,4.9000000000000004,8,1
tT,14,25,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,25,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,25,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,25,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,26,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,26,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,26,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,26,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,27,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,27,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,27,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,27,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,27,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,27,2,27.02.2024,C,4.9000000000000004,6,1
tT,14,28,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,28,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,28,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,28,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,28,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,29,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,29,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,29,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,29,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,29,2,27.02.2024,C,4.9000000000000004,5,1
tT,14,29,2,27.02.2024,C,4.9000000000000004,6,1
tT,14,29,2,27.02.2024,C,4.9000000000000004,7,1
tT,14,30,2,27.02.2024,C,4.9000000000000004,1,1
tT,14,30,2,27.02.2024,C,4.9000000000000004,2,1
tT,14,30,2,27.02.2024,C,4.9000000000000004,3,1
tT,14,30,2,27.02.2024,C,4.9000000000000004,4,1
tT,14,30,2,27.02.2024,C,4.9000000000000004,5,1
mX,1,1,3,11.06.2024,D,5.2,1,1
mX,1,1,3,11.06.2024,D,5.2,2,1
mX,1,1,3,11.06.2024,D,5.2,3,1
mX,1,1,3,11.06.2024,D,5.2,4,1
mX,1,1,3,11.06.2024,D,5.2,5,1
mX,1,2,3,11.06.2024,D,5.2,1,1
mX,1,2,3,11.06.2024,D,5.2,2,1
mX,1,2,3,11.06.2024,D,5.2,3,1
mX,1,2,3,11.06.2024,D,5.2,4,1
mX,1,2,3,11.06.2024,D,5.2,5,1
mX,1,3,3,11.06.2024,D,5.2,1,1
mX,1,3,3,11.06.2024,D,5.2,2,1
mX,1,3,3,11.06.2024,D,5.2,3,1
mX,1,3,3,11.06.2024,D,5.2,4,1
mX,1,3,3,11.06.2024,D,5.2,5,1
mX,1,3,3,11.06.2024,D,5.2,6,1
mX,1,3,3,11.06.2024,D,5.2,7,1
mX,1,3,3,11.06.2024,D,5.2,8,1
mX,1,4,3,11.06.2024,D,5.2,1,1
mX,1,4,3,11.06.2024,D,5.2,2,1
mX,1,4,3,11.06.2024,D,5.2,3,1
mX,1,4,3,11.06.2024,D,5.2,4,1
mX,1,4,3,11.06.2024,D,5.2,5,1
mX,1,4,3,11.06.2024,D,5.2,6,1
mX,1,4,3,11.06.2024,D,5.2,7,1
mX,1,5,3,11.06.2024,D,5.2,1,1
mX,1,5,3,11.06.2024,D,5.2,2,1
mX,1,5,3,11.06.2024,D,5.2,3,1
mX,1,5,3,11.06.2024,D,5.2,4,1
mX,1,5,3,11.06.2024,D,5.2,5,1
mX,1,5,3,11.06.2024,D,5.2,6,1
mX,1,5,3,11.06.2024,D,5.2,7,1
mX,1,6,3,11.06.2024,A,5.2,1,1
mX,1,6,3,11.06.2024,A,5.2,2,1
mX,1,6,3,11.06.2024,A,5.2,3,1
mX,1,6,3,11.06.2024,A,5.2,4,1
mX,1,6,3,11.06.2024,A,5.2,5,1
mX,1,6,3,11.06.2024,A,5.2,6,1
mX,1,7,3,11.06.2024,A,5.2,1,1
mX,1,7,3,11.06.2024,A,5.2,2,1
mX,1,7,3,11.06.2024,A,5.2,3,1
mX,1,7,3,11.06.2024,A,5.2,4,1
mX,1,7,3,11.06.2024,A,5.2,5,1
mX,1,7,3,11.06.2024,A,5.2,6,1
mX,1,7,3,11.06.2024,A,5.2,7,1
mX,1,7,3,11.06.2024,A,5.2,8,1
mX,1,8,3,11.06.2024,A,5.2,1,1
mX,1,8,3,11.06.2024,A,5.2,2,1
mX,1,8,3,11.06.2024,A,5.2,3,1
mX,1,8,3,11.06.2024,A,5.2,4,1
mX,1,8,3,11.06.2024,A,5.2,5,1
mX,1,9,3,11.06.2024,A,5.2,1,1
mX,1,9,3,11.06.2024,A,5.2,2,1
mX,1,9,3,11.06.2024,A,5.2,3,1
mX,1,9,3,11.06.2024,A,5.2,4,1
mX,1,9,3,11.06.2024,A,5.2,5,1
mX,1,9,3,11.06.2024,A,5.2,6,1
mX,1,9,3,11.06.2024,A,5.2,7,1
mX,1,9,3,11.06.2024,A,5.2,8,1
mX,1,10,3,11.06.2024,A,5.2,1,1
mX,1,10,3,11.06.2024,A,5.2,2,1
mX,1,10,3,11.06.2024,A,5.2,3,1
mX,1,10,3,11.06.2024,A,5.2,4,1
mX,1,10,3,11.06.2024,A,5.2,5,1
mX,1,10,3,11.06.2024,A,5.2,6,1
mX,1,10,3,11.06.2024,A,5.2,7,1
mX,1,11,3,11.06.2024,D,5.2,1,1
mX,1,11,3,11.06.2024,D,5.2,2,1
mX,1,11,3,11.06.2024,D,5.2,3,1
mX,1,11,3,11.06.2024,D,5.2,4,1
mX,1,11,3,11.06.2024,D,5.2,5,1
mX,1,11,3,11.06.2024,D,5.2,6,1
mX,1,11,3,11.06.2024,D,5.2,7,1
mX,1,12,3,11.06.2024,D,5.2,1,1
mX,1,12,3,11.06.2024,D,5.2,2,1
mX,1,12,3,11.06.2024,D,5.2,3,1
mX,1,12,3,11.06.2024,D,5.2,4,1
mX,1,12,3,11.06.2024,D,5.2,5,1
mX,1,12,3,11.06.2024,D,5.2,6,1
mX,1,13,3,11.06.2024,D,5.2,1,1
mX,1,13,3,11.06.2024,D,5.2,2,1
mX,1,13,3,11.06.2024,D,5.2,3,1
mX,1,13,3,11.06.2024,D,5.2,4,1
mX,1,13,3,11.06.2024,D,5.2,5,1
mX,1,13,3,11.06.2024,D,5.2,6,1
mX,1,13,3,11.06.2024,D,5.2,7,1
mX,1,14,3,11.06.2024,D,5.2,1,1
mX,1,14,3,11.06.2024,D,5.2,2,1
mX,1,14,3,11.06.2024,D,5.2,3,1
mX,1,14,3,11.06.2024,D,5.2,4,1
mX,1,14,3,11.06.2024,D,5.2,5,1
mX,1,14,3,11.06.2024,D,5.2,6,1
mX,1,14,3,11.06.2024,D,5.2,7,1
mX,1,15,3,11.06.2024,D,5.2,1,1
mX,1,15,3,11.06.2024,D,5.2,2,1
mX,1,15,3,11.06.2024,D,5.2,3,1
mX,1,15,3,11.06.2024,D,5.2,4,1
mX,1,15,3,11.06.2024,D,5.2,5,1
mX,1,15,3,11.06.2024,D,5.2,6,1
mX,1,15,3,11.06.2024,D,5.2,7,1
mX,1,15,3,11.06.2024,D,5.2,8,1
mX,1,15,3,11.06.2024,D,5.2,9,1
mX,1,16,3,11.06.2024,C,5.2,1,1
mX,1,16,3,11.06.2024,C,5.2,2,1
mX,1,16,3,11.06.2024,C,5.2,3,1
mX,1,16,3,11.06.2024,C,5.2,4,1
mX,1,17,3,11.06.2024,C,5.2,1,1
mX,1,17,3,11.06.2024,C,5.2,2,1
mX,1,17,3,11.06.2024,C,5.2,3,1
mX,1,17,3,11.06.2024,C,5.2,4,1
mX,1,17,3,11.06.2024,C,5.2,5,1
mX,1,18,3,11.06.2024,C,5.2,1,1
mX,1,18,3,11.06.2024,C,5.2,2,1
mX,1,18,3,11.06.2024,C,5.2,3,1
mX,1,18,3,11.06.2024,C,5.2,4,1
mX,1,18,3,11.06.2024,C,5.2,5,1
mX,1,19,3,11.06.2024,C,5.2,1,1
mX,1,19,3,11.06.2024,C,5.2,2,1
mX,1,19,3,11.06.2024,C,5.2,3,1
mX,1,19,3,11.06.2024,C,5.2,4,1
mX,1,19,3,11.06.2024,C,5.2,5,1
mX,1,19,3,11.06.2024,C,5.2,6,1
mX,1,19,3,11.06.2024,C,5.2,7,1
mX,1,20,3,11.06.2024,C,5.2,1,1
mX,1,20,3,11.06.2024,C,5.2,2,1
mX,1,20,3,11.06.2024,C,5.2,3,1
mX,1,20,3,11.06.2024,C,5.2,4,1
mX,1,21,3,11.06.2024,C,5.2,1,1
mX,1,21,3,11.06.2024,C,5.2,2,1
mX,1,21,3,11.06.2024,C,5.2,3,1
mX,1,21,3,11.06.2024,C,5.2,4,1
mX,1,21,3,11.06.2024,C,5.2,5,1
mX,1,21,3,11.06.2024,C,5.2,6,1
mX,1,22,3,11.06.2024,C,5.2,1,1
mX,1,22,3,11.06.2024,C,5.2,2,1
mX,1,22,3,11.06.2024,C,5.2,3,1
mX,1,22,3,11.06.2024,C,5.2,4,1
mX,1,22,3,11.06.2024,C,5.2,5,1
mX,1,22,3,11.06.2024,C,5.2,6,1
mX,1,22,3,11.06.2024,C,5.2,7,1
mX,1,22,3,11.06.2024,C,5.2,8,1
mX,1,23,3,11.06.2024,C,5.2,1,1
mX,1,23,3,11.06.2024,C,5.2,2,1
mX,1,23,3,11.06.2024,C,5.2,3,1
mX,1,23,3,11.06.2024,C,5.2,4,1
mX,1,24,3,11.06.2024,C,5.2,1,1
mX,1,24,3,11.06.2024,C,5.2,2,1
mX,1,24,3,11.06.2024,C,5.2,3,1
mX,1,24,3,11.06.2024,C,5.2,4,1
mX,1,24,3,11.06.2024,C,5.2,5,1
mX,1,24,3,11.06.2024,C,5.2,6,1
mX,1,24,3,11.06.2024,C,5.2,7,1
mX,1,24,3,11.06.2024,C,5.2,8,1
mX,1,24,3,11.06.2024,C,5.2,9,1
mX,1,25,3,11.06.2024,C,5.2,1,1
mX,1,25,3,11.06.2024,C,5.2,2,1
mX,1,25,3,11.06.2024,C,5.2,3,1
mX,1,25,3,11.06.2024,C,5.2,4,1
mX,1,25,3,11.06.2024,C,5.2,5,1
mX,1,26,3,11.06.2024,A,5.2,1,1
mX,1,26,3,11.06.2024,A,5.2,2,1
mX,1,26,3,11.06.2024,A,5.2,3,1
mX,1,26,3,11.06.2024,A,5.2,4,1
mX,1,26,3,11.06.2024,A,5.2,5,1
mX,1,26,3,11.06.2024,A,5.2,6,1
mX,1,26,3,11.06.2024,A,5.2,7,1
mX,1,27,3,11.06.2024,A,5.2,1,1
mX,1,27,3,11.06.2024,A,5.2,2,1
mX,1,27,3,11.06.2024,A,5.2,3,1
mX,1,27,3,11.06.2024,A,5.2,4,1
mX,1,27,3,11.06.2024,A,5.2,5,1
mX,1,27,3,11.06.2024,A,5.2,6,1
mX,1,28,3,11.06.2024,A,5.2,1,1
mX,1,28,3,11.06.2024,A,5.2,2,1
mX,1,28,3,11.06.2024,A,5.2,3,1
mX,1,28,3,11.06.2024,A,5.2,4,1
mX,1,28,3,11.06.2024,A,5.2,5,1
mX,1,28,3,11.06.2024,A,5.2,6,1
mX,1,29,3,11.06.2024,A,5.2,1,1
mX,1,29,3,11.06.2024,A,5.2,2,1
mX,1,29,3,11.06.2024,A,5.2,3,1
mX,1,29,3,11.06.2024,A,5.2,4,1
mX,1,29,3,11.06.2024,A,5.2,5,1
mX,1,29,3,11.06.2024,A,5.2,6,1
mX,1,29,3,11.06.2024,A,5.2,7,1
mX,1,30,3,11.06.2024,A,5.2,1,1
mX,1,30,3,11.06.2024,A,5.2,2,1
mX,1,30,3,11.06.2024,A,5.2,3,1
mX,1,30,3,11.06.2024,A,5.2,4,1
mX,1,30,3,11.06.2024,A,5.2,5,1
mX,1,30,3,11.06.2024,A,5.2,6,1
mX,2,1,3,11.06.2024,D,5.2,1,1
mX,2,1,3,11.06.2024,D,5.2,2,1
mX,2,1,3,11.06.2024,D,5.2,3,1
mX,2,1,3,11.06.2024,D,5.2,4,1
mX,2,1,3,11.06.2024,D,5.2,5,1
mX,2,1,3,11.06.2024,D,5.2,6,1
mX,2,1,3,11.06.2024,D,5.2,7,1
mX,2,1,3,11.06.2024,D,5.2,8,1
mX,2,1,3,11.06.2024,D,5.2,9,1
mX,2,1,3,11.06.2024,D,5.2,10,1
mX,2,2,3,11.06.2024,D,5.2,1,1
mX,2,2,3,11.06.2024,D,5.2,2,1
mX,2,2,3,11.06.2024,D,5.2,3,1
mX,2,2,3,11.06.2024,D,5.2,4,1
mX,2,2,3,11.06.2024,D,5.2,5,1
mX,2,2,3,11.06.2024,D,5.2,6,1
mX,2,2,3,11.06.2024,D,5.2,7,1
mX,2,3,3,11.06.2024,D,5.2,1,1
mX,2,3,3,11.06.2024,D,5.2,2,1
mX,2,3,3,11.06.2024,D,5.2,3,1
mX,2,3,3,11.06.2024,D,5.2,4,1
mX,2,3,3,11.06.2024,D,5.2,5,1
mX,2,3,3,11.06.2024,D,5.2,6,1
mX,2,3,3,11.06.2024,D,5.2,7,1
mX,2,3,3,11.06.2024,D,5.2,8,1
mX,2,4,3,11.06.2024,D,5.2,1,1
mX,2,4,3,11.06.2024,D,5.2,2,1
mX,2,4,3,11.06.2024,D,5.2,3,1
mX,2,4,3,11.06.2024,D,5.2,4,1
mX,2,4,3,11.06.2024,D,5.2,5,1
mX,2,4,3,11.06.2024,D,5.2,6,1
mX,2,4,3,11.06.2024,D,5.2,7,1
mX,2,4,3,11.06.2024,D,5.2,8,1
mX,2,5,3,11.06.2024,D,5.2,1,1
mX,2,5,3,11.06.2024,D,5.2,2,1
mX,2,5,3,11.06.2024,D,5.2,3,1
mX,2,5,3,11.06.2024,D,5.2,4,1
mX,2,5,3,11.06.2024,D,5.2,5,1
mX,2,5,3,11.06.2024,D,5.2,6,1
mX,2,5,3,11.06.2024,D,5.2,7,1
mX,2,5,3,11.06.2024,D,5.2,8,1
mX,2,5,3,11.06.2024,D,5.2,9,1
mX,2,6,3,11.06.2024,A,5.2,1,1
mX,2,6,3,11.06.2024,A,5.2,2,1
mX,2,6,3,11.06.2024,A,5.2,3,1
mX,2,6,3,11.06.2024,A,5.2,4,1
mX,2,6,3,11.06.2024,A,5.2,5,1
mX,2,6,3,11.06.2024,A,5.2,6,1
mX,2,6,3,11.06.2024,A,5.2,7,1
mX,2,6,3,11.06.2024,A,5.2,8,1
mX,2,6,3,11.06.2024,A,5.2,9,1
mX,2,7,3,11.06.2024,A,5.2,1,1
mX,2,7,3,11.06.2024,A,5.2,2,1
mX,2,7,3,11.06.2024,A,5.2,3,1
mX,2,7,3,11.06.2024,A,5.2,4,1
mX,2,7,3,11.06.2024,A,5.2,5,1
mX,2,7,3,11.06.2024,A,5.2,6,1
mX,2,7,3,11.06.2024,A,5.2,7,1
mX,2,7,3,11.06.2024,A,5.2,8,1
mX,2,8,3,11.06.2024,A,5.2,1,1
mX,2,8,3,11.06.2024,A,5.2,2,1
mX,2,8,3,11.06.2024,A,5.2,3,1
mX,2,8,3,11.06.2024,A,5.2,4,1
mX,2,8,3,11.06.2024,A,5.2,5,1
mX,2,8,3,11.06.2024,A,5.2,6,1
mX,2,8,3,11.06.2024,A,5.2,7,1
mX,2,8,3,11.06.2024,A,5.2,8,1
mX,2,8,3,11.06.2024,A,5.2,9,1
mX,2,8,3,11.06.2024,A,5.2,10,1
mX,2,9,3,11.06.2024,A,5.2,1,1
mX,2,9,3,11.06.2024,A,5.2,2,1
mX,2,9,3,11.06.2024,A,5.2,3,1
mX,2,9,3,11.06.2024,A,5.2,4,1
mX,2,9,3,11.06.2024,A,5.2,5,1
mX,2,9,3,11.06.2024,A,5.2,6,1
mX,2,10,3,11.06.2024,A,5.2,1,1
mX,2,10,3,11.06.2024,A,5.2,2,1
mX,2,10,3,11.06.2024,A,5.2,3,1
mX,2,10,3,11.06.2024,A,5.2,4,1
mX,2,10,3,11.06.2024,A,5.2,5,1
mX,2,10,3,11.06.2024,A,5.2,6,1
mX,2,10,3,11.06.2024,A,5.2,7,1
mX,2,10,3,11.06.2024,A,5.2,8,1
mX,2,10,3,11.06.2024,A,5.2,9,1
mX,2,11,3,11.06.2024,B,5.2,1,1
mX,2,11,3,11.06.2024,B,5.2,2,1
mX,2,11,3,11.06.2024,B,5.2,3,1
mX,2,11,3,11.06.2024,B,5.2,4,1
mX,2,11,3,11.06.2024,B,5.2,5,1
mX,2,11,3,11.06.2024,B,5.2,6,1
mX,2,11,3,11.06.2024,B,5.2,7,1
mX,2,11,3,11.06.2024,B,5.2,8,1
mX,2,12,3,11.06.2024,B,5.2,1,1
mX,2,12,3,11.06.2024,B,5.2,2,1
mX,2,12,3,11.06.2024,B,5.2,3,1
mX,2,12,3,11.06.2024,B,5.2,4,1
mX,2,12,3,11.06.2024,B,5.2,5,1
mX,2,13,3,11.06.2024,B,5.2,1,1
mX,2,13,3,11.06.2024,B,5.2,2,1
mX,2,13,3,11.06.2024,B,5.2,3,1
mX,2,13,3,11.06.2024,B,5.2,4,1
mX,2,13,3,11.06.2024,B,5.2,5,1
mX,2,13,3,11.06.2024,B,5.2,6,1
mX,2,14,3,11.06.2024,B,5.2,1,1
mX,2,14,3,11.06.2024,B,5.2,2,1
mX,2,14,3,11.06.2024,B,5.2,3,1
mX,2,14,3,11.06.2024,B,5.2,4,1
mX,2,14,3,11.06.2024,B,5.2,5,1
mX,2,14,3,11.06.2024,B,5.2,6,1
mX,2,15,3,11.06.2024,B,5.2,1,1
mX,2,15,3,11.06.2024,B,5.2,2,1
mX,2,15,3,11.06.2024,B,5.2,3,1
mX,2,15,3,11.06.2024,B,5.2,4,1
mX,2,15,3,11.06.2024,B,5.2,5,1
mX,2,15,3,11.06.2024,B,5.2,6,1
mX,2,16,3,11.06.2024,D,5.2,1,1
mX,2,16,3,11.06.2024,D,5.2,2,1
mX,2,16,3,11.06.2024,D,5.2,3,1
mX,2,16,3,11.06.2024,D,5.2,4,1
mX,2,16,3,11.06.2024,D,5.2,5,1
mX,2,16,3,11.06.2024,D,5.2,6,1
mX,2,17,3,11.06.2024,D,5.2,1,1
mX,2,17,3,11.06.2024,D,5.2,2,1
mX,2,17,3,11.06.2024,D,5.2,3,1
mX,2,17,3,11.06.2024,D,5.2,4,1
mX,2,17,3,11.06.2024,D,5.2,5,1
mX,2,18,3,11.06.2024,D,5.2,1,1
mX,2,18,3,11.06.2024,D,5.2,2,1
mX,2,18,3,11.06.2024,D,5.2,3,1
mX,2,18,3,11.06.2024,D,5.2,4,1
mX,2,18,3,11.06.2024,D,5.2,5,1
mX,2,18,3,11.06.2024,D,5.2,6,1
mX,2,18,3,11.06.2024,D,5.2,7,1
mX,2,19,3,11.06.2024,D,5.2,1,1
mX,2,19,3,11.06.2024,D,5.2,2,1
mX,2,19,3,11.06.2024,D,5.2,3,1
mX,2,19,3,11.06.2024,D,5.2,4,1
mX,2,19,3,11.06.2024,D,5.2,5,1
mX,2,19,3,11.06.2024,D,5.2,6,1
mX,2,19,3,11.06.2024,D,5.2,7,1
mX,2,19,3,11.06.2024,D,5.2,8,1
mX,2,20,3,11.06.2024,D,5.2,1,1
mX,2,20,3,11.06.2024,D,5.2,2,1
mX,2,20,3,11.06.2024,D,5.2,3,1
mX,2,20,3,11.06.2024,D,5.2,4,1
mX,2,20,3,11.06.2024,D,5.2,5,1
mX,2,20,3,11.06.2024,D,5.2,6,1
mX,2,20,3,11.06.2024,D,5.2,7,1
mX,2,20,3,11.06.2024,D,5.2,8,1
mX,2,20,3,11.06.2024,D,5.2,9,1
mX,2,21,3,11.06.2024,A,5.2,1,1
mX,2,21,3,11.06.2024,A,5.2,2,1
mX,2,21,3,11.06.2024,A,5.2,3,1
mX,2,21,3,11.06.2024,A,5.2,4,1
mX,2,21,3,11.06.2024,A,5.2,5,1
mX,2,21,3,11.06.2024,A,5.2,6,1
mX,2,21,3,11.06.2024,A,5.2,7,1
mX,2,21,3,11.06.2024,A,5.2,8,1
mX,2,21,3,11.06.2024,A,5.2,9,1
mX,2,22,3,11.06.2024,A,5.2,1,1
mX,2,22,3,11.06.2024,A,5.2,2,1
mX,2,22,3,11.06.2024,A,5.2,3,1
mX,2,22,3,11.06.2024,A,5.2,4,1
mX,2,22,3,11.06.2024,A,5.2,5,1
mX,2,22,3,11.06.2024,A,5.2,6,1
mX,2,22,3,11.06.2024,A,5.2,7,1
mX,2,23,3,11.06.2024,A,5.2,1,1
mX,2,23,3,11.06.2024,A,5.2,2,1
mX,2,23,3,11.06.2024,A,5.2,3,1
mX,2,23,3,11.06.2024,A,5.2,4,1
mX,2,23,3,11.06.2024,A,5.2,5,1
mX,2,23,3,11.06.2024,A,5.2,6,1
mX,2,23,3,11.06.2024,A,5.2,7,1
mX,2,23,3,11.06.2024,A,5.2,8,1
mX,2,23,3,11.06.2024,A,5.2,9,1
mX,2,24,3,11.06.2024,A,5.2,1,1
mX,2,24,3,11.06.2024,A,5.2,2,1
mX,2,24,3,11.06.2024,A,5.2,3,1
mX,2,24,3,11.06.2024,A,5.2,4,1
mX,2,24,3,11.06.2024,A,5.2,5,1
mX,2,24,3,11.06.2024,A,5.2,6,1
mX,2,24,3,11.06.2024,A,5.2,7,1
mX,2,24,3,11.06.2024,A,5.2,8,1
mX,2,24,3,11.06.2024,A,5.2,9,1
mX,2,24,3,11.06.2024,A,5.2,10,1
mX,2,25,3,11.06.2024,A,5.2,1,1
mX,2,25,3,11.06.2024,A,5.2,2,1
mX,2,25,3,11.06.2024,A,5.2,3,1
mX,2,25,3,11.06.2024,A,5.2,4,1
mX,2,25,3,11.06.2024,A,5.2,5,1
mX,2,25,3,11.06.2024,A,5.2,6,1
mX,2,25,3,11.06.2024,A,5.2,7,1
mX,2,25,3,11.06.2024,A,5.2,8,1
mX,2,26,3,11.06.2024,C,5.2,1,1
mX,2,26,3,11.06.2024,C,5.2,2,1
mX,2,26,3,11.06.2024,C,5.2,3,1
mX,2,26,3,11.06.2024,C,5.2,4,1
mX,2,26,3,11.06.2024,C,5.2,5,1
mX,2,26,3,11.06.2024,C,5.2,6,1
mX,2,26,3,11.06.2024,C,5.2,7,1
mX,2,26,3,11.06.2024,C,5.2,8,1
mX,2,27,3,11.06.2024,C,5.2,1,1
mX,2,27,3,11.06.2024,C,5.2,2,1
mX,2,27,3,11.06.2024,C,5.2,3,1
mX,2,27,3,11.06.2024,C,5.2,4,1
mX,2,27,3,11.06.2024,C,5.2,5,1
mX,2,27,3,11.06.2024,C,5.2,6,1
mX,2,27,3,11.06.2024,C,5.2,7,1
mX,2,28,3,11.06.2024,C,5.2,1,1
mX,2,28,3,11.06.2024,C,5.2,2,1
mX,2,28,3,11.06.2024,C,5.2,3,1
mX,2,28,3,11.06.2024,C,5.2,4,1
mX,2,28,3,11.06.2024,C,5.2,5,1
mX,2,28,3,11.06.2024,C,5.2,6,1
mX,2,28,3,11.06.2024,C,5.2,7,1
mX,2,29,3,11.06.2024,C,5.2,1,1
mX,2,29,3,11.06.2024,C,5.2,2,1
mX,2,29,3,11.06.2024,C,5.2,3,1
mX,2,29,3,11.06.2024,C,5.2,4,1
mX,2,29,3,11.06.2024,C,5.2,5,1
mX,2,29,3,11.06.2024,C,5.2,6,1
mX,2,30,3,11.06.2024,C,5.2,1,1
mX,2,30,3,11.06.2024,C,5.2,2,1
mX,2,30,3,11.06.2024,C,5.2,3,1
mX,2,30,3,11.06.2024,C,5.2,4,1
mX,2,30,3,11.06.2024,C,5.2,5,1
mX,2,30,3,11.06.2024,C,5.2,6,1
mX,3,1,3,11.06.2024,B,5.2,1,1
mX,3,1,3,11.06.2024,B,5.2,2,1
mX,3,1,3,11.06.2024,B,5.2,3,1
mX,3,1,3,11.06.2024,B,5.2,4,1
mX,3,1,3,11.06.2024,B,5.2,5,1
mX,3,1,3,11.06.2024,B,5.2,6,1
mX,3,2,3,11.06.2024,B,5.2,1,1
mX,3,2,3,11.06.2024,B,5.2,2,1
mX,3,2,3,11.06.2024,B,5.2,3,1
mX,3,2,3,11.06.2024,B,5.2,4,1
mX,3,2,3,11.06.2024,B,5.2,5,1
mX,3,2,3,11.06.2024,B,5.2,6,1
mX,3,2,3,11.06.2024,B,5.2,7,1
mX,3,2,3,11.06.2024,B,5.2,8,1
mX,3,2,3,11.06.2024,B,5.2,9,1
mX,3,3,3,11.06.2024,B,5.2,1,1
mX,3,3,3,11.06.2024,B,5.2,2,1
mX,3,3,3,11.06.2024,B,5.2,3,1
mX,3,3,3,11.06.2024,B,5.2,4,1
mX,3,3,3,11.06.2024,B,5.2,5,1
mX,3,3,3,11.06.2024,B,5.2,6,1
mX,3,3,3,11.06.2024,B,5.2,7,1
mX,3,4,3,11.06.2024,B,5.2,1,1
mX,3,4,3,11.06.2024,B,5.2,2,1
mX,3,4,3,11.06.2024,B,5.2,3,1
mX,3,4,3,11.06.2024,B,5.2,4,1
mX,3,4,3,11.06.2024,B,5.2,5,1
mX,3,4,3,11.06.2024,B,5.2,6,1
mX,3,4,3,11.06.2024,B,5.2,7,1
mX,3,4,3,11.06.2024,B,5.2,8,1
mX,3,5,3,11.06.2024,B,5.2,1,1
mX,3,5,3,11.06.2024,B,5.2,2,1
mX,3,5,3,11.06.2024,B,5.2,3,1
mX,3,5,3,11.06.2024,B,5.2,4,1
